Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url,cut_type
1799894,EMERALD,0.31,VS2,F,EX,F,FR,M,4.77-3.27×2.14,897.05,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-113/,emerald
1746049,EMERALD,0.71,SI2,L,EX,EX,EX,F,6.23-4.11×2.80,897.22,https://capitalwholesalediamonds.com/product/0-71-ct-emerald-64/,emerald
1799920,EMERALD,0.3,SI1,F,VG,VG,VG,N,4.44-3.30×2.13,897.27,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-269/,emerald
1775250,EMERALD,0.3,VS2,G,VG,VG,GD,N,4.49-3.29×2.24,897.73,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-299/,emerald
1765013,EMERALD,0.3,VS1,E,VG,EX,GD,N,4.41-3.31×2.20,897.78,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-93/,emerald
1787838,EMERALD,0.3,VS1,F,VG,VG,VG,N,4.88-3.25×2.18,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-191/,emerald
1783791,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.37-3.25×2.24,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-207/,emerald
1786544,EMERALD,0.3,VS1,F,VG,VG,GD,N,4.56-3.34×2.18,934.76,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-212/,emerald
1783802,EMERALD,0.3,VS2,F,EX,VG,GD,N,4.46-3.29×2.16,934.77,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-229/,emerald
1785101,EMERALD,0.3,VS1,G,VG,EX,GD,N,4.69-3.12×2.03,934.77,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-282/,emerald
1772565,EMERALD,0.3,VS2,F,EX,EX,VG,F,4.51-3.32×2.18,936.33,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-239/,emerald
1777431,EMERALD,0.31,VS2,F,VG,EX,GD,N,4.50-3.39×2.28,936.33,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-117/,emerald
1793125,EMERALD,0.31,VS2,E,GD,VG,GD,N,4.93-3.15×2.01,936.34,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-76/,emerald
1773493,EMERALD,0.3,VVS2,E,EX,GD,GD,N,4.77-3.09×2.08,937.27,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-34/,emerald
1761618,EMERALD,0.3,VS2,D,EX,VG,GD,N,4.58-3.54×2.23,937.36,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-491/,emerald
1799890,EMERALD,0.3,VS2,E,VG,VG,FR,N,4.59-3.11×2.16,937.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-145/,emerald
1800660,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.57-3.28×2.05,937.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-219/,emerald
1791766,EMERALD,0.29,VS1,D,GD,VG,VG,F,4.54-3.15×2.12,937.92,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-9/,emerald
1756433,EMERALD,0.31,VS2,D,EX,VG,VG,F,4.59-3.23×2.16,937.93,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-225/,emerald
1799897,EMERALD,0.3,VS2,F,EX,EX,VG,M,4.66-3.21×2.11,938.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-236/,emerald
1800665,EMERALD,0.3,VS1,G,VG,VG,GD,N,4.36-3.28×2.22,938.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-293/,emerald
1779822,EMERALD,0.32,SI1,D,EX,EX,VG,F,4.57-3.46×2.18,938.34,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-151/,emerald
1800681,EMERALD,0.31,VS2,G,EX,GD,GD,N,4.76-3.18×2.23,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-137/,emerald
1795789,EMERALD,0.31,VS1,H,EX,VG,GD,N,4.63-3.41×2.19,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-148/,emerald
1800667,EMERALD,0.31,VS1,H,VG,EX,GD,N,4.44-3.27×2.26,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-149/,emerald
1763932,EMERALD,0.31,VS2,D,EX,EX,GD,N,4.50-3.33×2.18,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-221/,emerald
1778527,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.54-3.31×2.19,938.81,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-102/,emerald
1785103,EMERALD,0.3,VS1,H,EX,EX,VG,N,4.63-3.27×2.15,938.86,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-333/,emerald
1777427,EMERALD,0.3,VS1,G,EX,VG,GD,N,4.85-3.18×1.99,939.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-287/,emerald
1750240,EMERALD,0.32,VS1,G,VG,VG,GD,N,5.01-3.19×2.02,939.44,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-79/,emerald
1771216,EMERALD,0.31,VS1,E,VG,EX,GD,N,4.44-3.45×2.21,939.52,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-45/,emerald
1763924,EMERALD,0.3,VS1,E,EX,EX,GD,N,4.55-3.36×2.18,939.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-81/,emerald
1775243,EMERALD,0.3,VS2,D,EX,EX,GD,N,4.55-3.38×2.12,939.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-514/,emerald
1779812,EMERALD,0.3,VS1,E,VG,GD,GD,N,4.53-3.34×2.21,940.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-76/,emerald
1732911,EMERALD,0.3,VS1,E,EX,EX,VG,N,5.02-3.08×2.01,940.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-84/,emerald
1761578,EMERALD,0.51,VS2,L,EX,EX,VG,N,5.53-3.81×2.57,940.47,https://capitalwholesalediamonds.com/product/0-51-ct-emerald-363/,emerald
1791052,EMERALD,0.31,VS2,D,EX,VG,GD,M,4.68-3.28×2.15,941.03,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-231/,emerald
1773504,EMERALD,0.31,VS2,D,VG,EX,GD,N,4.53-3.36×2.27,941.62,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-213/,emerald
1798514,EMERALD,0.4,VVS1,K,VG,EX,GD,N,5.02-3.61×2.35,941.7,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-356/,emerald
1798528,EMERALD,0.4,VVS2,K,EX,EX,VG,N,4.84-3.65×2.46,941.74,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-357/,emerald
1767881,EMERALD,0.3,VS2,E,EX,EX,GD,N,4.71-3.13×2.11,941.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-131/,emerald
1771181,EMERALD,0.3,IF,H,VG,VG,VG,N,4.93-3.14×1.92,941.89,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-319/,emerald
1765015,EMERALD,0.31,VS1,G,EX,VG,GD,N,4.39-3.25×2.21,942.11,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-134/,emerald
1797261,EMERALD,0.32,VS2,F,EX,GD,GD,M,4.34-3.28×2.29,942.11,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-74/,emerald
1789868,EMERALD,0.3,VS1,D,GD,VG,GD,N,4.96-3.09×2.09,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-430/,emerald
1789870,EMERALD,0.3,VS1,D,EX,VG,VG,M,4.75-3.13×2.04,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-459/,emerald
1791041,EMERALD,0.3,VS1,D,GD,EX,GD,N,4.34-3.36×2.18,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-466/,emerald
1779819,EMERALD,0.3,VS2,E,GD,EX,VG,N,4.51-3.08×2.19,942.41,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-112/,emerald
1800655,EMERALD,0.3,VS1,E,GD,VG,VG,N,4.36-3.30×2.32,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-73/,emerald
1800654,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.42-3.33×2.07,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-77/,emerald
1799850,EMERALD,0.3,VS1,E,VG,VG,FR,N,4.33-3.26×2.28,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-86/,emerald
1800671,EMERALD,0.3,VS2,D,VG,EX,GD,N,4.80-3.17×2.13,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-494/,emerald
1791758,EMERALD,0.3,VS2,F,VG,VG,GD,N,4.59-3.15×2.12,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-255/,emerald
1785102,EMERALD,0.3,VS1,G,EX,EX,GD,N,4.59-3.33×2.07,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-292/,emerald
1778507,EMERALD,0.4,VS1,J,VG,EX,GD,F,5.22-3.34×2.33,943.05,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-354/,emerald
1793127,EMERALD,0.3,VS2,E,EX,VG,GD,F,4.51-3.25×2.04,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-106/,emerald
1783796,EMERALD,0.3,VS2,E,VG,EX,GD,N,4.49-3.36×2.19,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-110/,emerald
1783798,EMERALD,0.3,VS2,E,GD,EX,VG,N,4.47-3.18×2.21,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-120/,emerald
1791753,EMERALD,0.3,VS2,E,VG,VG,GD,N,4.63-3.16×2.00,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-135/,emerald
1793129,EMERALD,0.3,VS2,E,EX,VG,VG,M,4.46-3.33×2.08,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-147/,emerald
1772547,EMERALD,0.3,VS1,D,EX,EX,GD,F,4.87-3.08×1.93,943.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-437/,emerald
1775233,EMERALD,0.3,VS1,D,EX,EX,VG,F,4.55-3.34×2.11,943.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-467/,emerald
1743904,EMERALD,0.3,VS2,D,EX,EX,VG,N,4.77-3.13×2.06,943.92,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-508/,emerald
1799843,EMERALD,0.3,VS1,D,VG,VG,GD,N,4.61-3.37×2.05,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-427/,emerald
1795779,EMERALD,0.3,VS1,D,VG,GD,FR,N,4.42-3.34×2.14,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-457/,emerald
1800650,EMERALD,0.3,VS1,D,VG,EX,GD,N,4.49-3.30×2.13,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-478/,emerald
1789064,EMERALD,0.31,VS1,G,VG,EX,VG,F,4.33-3.27×2.27,945.76,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-129/,emerald
1789062,EMERALD,0.32,VS1,F,VG,EX,GD,F,4.88-3.14×2.05,945.91,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-56/,emerald
1769546,EMERALD,0.3,VS1,E,EX,EX,GD,N,4.46-3.23×2.07,945.94,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-78/,emerald
